Time,Centre position X,Centre position Y,In Brazo abierto,In brazo cerrado,In centro+
72.730,398,241,0,1,0
72.850,408,242,0,1,0
72.970,418,241,0,1,0
73.100,422,242,0,1,0
73.220,431,242,0,1,0
73.330,443,242,0,1,0
73.450,451,243,0,1,0
73.560,460,244,0,1,0
73.680,466,245,0,1,0
73.800,469,246,0,1,0
73.920,468,244,0,1,0
74.040,467,243,0,1,0
74.160,469,242,0,1,0
74.280,470,241,0,1,0
74.400,469,241,0,1,0
74.530,470,242,0,1,0
74.650,470,242,0,1,0
74.760,470,243,0,1,0
74.890,467,244,0,1,0
75.000,467,244,0,1,0
75.110,466,243,0,1,0
75.230,467,243,0,1,0
75.350,468,243,0,1,0
75.470,469,242,0,1,0
75.590,473,241,0,1,0
75.720,474,245,0,1,0
75.820,475,246,0,1,0
75.940,475,246,0,1,0
76.060,475,246,0,1,0
76.170,475,245,0,1,0
76.300,475,246,0,1,0
76.410,475,245,0,1,0
76.530,476,246,0,1,0
76.650,476,247,0,1,0
76.760,475,247,0,1,0
76.890,475,246,0,1,0
77.010,475,246,0,1,0
77.120,475,246,0,1,0
77.240,476,246,0,1,0
77.350,475,246,0,1,0
77.470,475,246,0,1,0
77.590,476,246,0,1,0
77.700,475,247,0,1,0
77.820,474,247,0,1,0
77.930,473,246,0,1,0
78.050,474,246,0,1,0
78.160,474,246,0,1,0
78.270,473,247,0,1,0
78.380,473,247,0,1,0
78.490,473,247,0,1,0
78.600,475,247,0,1,0
78.720,476,247,0,1,0
78.840,478,248,0,1,0
78.950,478,249,0,1,0
79.070,478,251,0,1,0
79.180,477,251,0,1,0
79.300,477,251,0,1,0
79.420,477,249,0,1,0
79.530,473,249,0,1,0
79.650,472,248,0,1,0
79.760,469,248,0,1,0
79.880,464,248,0,1,0
80.000,459,248,0,1,0
80.120,460,247,0,1,0
80.230,459,246,0,1,0
80.350,454,247,0,1,0
80.470,450,247,0,1,0
80.590,446,245,0,1,0
80.700,441,247,0,1,0
80.820,437,246,0,1,0
80.930,432,248,0,1,0
81.050,430,249,0,1,0
81.160,426,249,0,1,0
81.270,418,249,0,1,0
81.380,411,250,0,1,0
81.490,402,251,0,1,0
81.610,397,251,0,1,0
81.720,395,250,0,1,0
81.840,395,251,0,1,0
81.960,394,251,0,1,0
82.070,391,250,0,1,0
82.190,387,250,0,1,0
82.300,380,247,0,1,0
82.420,375,246,0,1,0
82.540,372,246,0,1,0
82.650,372,246,0,1,0
82.760,373,246,0,1,0
82.880,374,246,0,1,0
82.990,374,245,0,1,0
83.110,375,244,0,1,0
83.230,376,244,0,1,0
83.340,376,244,0,1,0
83.450,377,244,0,1,0
83.570,379,244,0,1,0
83.680,378,244,0,1,0
83.790,378,244,0,1,0
83.900,376,244,0,1,0
84.010,372,245,0,1,0
84.120,368,246,0,1,0
84.230,365,246,0,1,0
84.350,360,245,0,1,0
84.480,360,245,0,1,0
84.600,360,245,0,1,0
84.730,361,246,0,1,0
84.840,360,246,0,1,0
84.950,361,246,0,1,0
85.060,359,247,0,1,0
85.170,357,247,0,1,0
85.290,358,246,0,1,0
85.410,361,246,0,1,0
85.530,363,247,0,1,0
85.640,361,247,0,1,0
85.760,362,247,0,1,0
85.870,362,246,0,1,0
85.990,361,247,0,1,0
86.100,361,248,0,1,0
86.220,360,248,0,1,0
86.330,361,248,0,1,0
86.450,361,249,0,1,0
86.580,358,248,0,1,0
86.690,356,248,0,1,0
86.820,352,250,0,1,0
86.930,350,251,0,1,0
87.050,351,250,0,1,0
87.170,351,250,0,1,0
87.280,350,250,0,1,0
87.390,350,250,0,1,0
87.510,349,251,0,1,0
87.640,348,251,0,1,0
87.750,346,252,0,1,0
87.870,346,253,0,1,0
87.980,345,253,0,1,0
88.100,344,253,0,0,0
88.220,345,252,0,0,0
88.340,346,251,0,0,0
88.450,348,249,0,1,0
88.560,347,246,0,1,0
88.680,349,245,0,1,0
88.800,349,244,0,1,0
88.910,348,243,0,1,0
89.020,348,243,0,1,0
89.130,347,242,0,1,0
89.250,346,241,0,1,0
89.370,347,242,0,1,0
89.490,348,242,0,1,0
89.600,347,242,0,1,0
89.720,347,241,0,1,0
89.830,347,241,0,1,0
89.940,347,241,0,1,0
90.060,347,241,0,1,0
90.180,347,241,0,1,0
90.290,348,241,0,1,0
90.410,348,241,0,1,0
90.530,348,241,0,1,0
90.640,348,241,0,1,0
90.760,348,241,0,1,0
90.870,348,241,0,1,0
90.980,349,242,0,1,0
91.100,348,241,0,1,0
91.210,349,241,0,1,0
91.330,348,240,0,1,0
91.440,348,240,0,1,0
91.560,348,240,0,1,0
91.680,342,239,0,0,0
91.790,337,240,0,0,0
91.910,330,241,0,0,0
92.020,321,243,0,0,0
92.140,311,246,0,1,0
92.270,304,247,0,1,0
92.390,303,248,0,1,0
92.510,306,247,0,1,0
92.630,307,247,0,1,0
92.740,303,247,0,1,0
92.860,303,247,0,1,0
92.980,301,247,0,1,0
93.090,300,246,0,1,0
93.210,289,247,0,1,0
93.330,273,247,0,1,0
93.440,262,247,0,1,0
93.550,253,246,0,1,0
93.680,242,247,0,1,0
93.790,232,245,0,1,0
93.900,225,246,0,1,0
94.030,212,247,0,1,0
94.140,207,248,0,1,0
94.260,203,248,0,1,0
94.370,200,248,0,1,0
94.480,199,249,0,1,0
94.600,200,249,0,1,0
94.710,199,249,0,1,0
94.830,197,248,0,1,0
94.950,196,249,0,1,0
95.070,196,249,0,1,0
95.190,196,249,0,1,0
95.320,196,250,0,1,0
95.430,195,249,0,1,0
95.550,195,249,0,1,0
95.660,195,249,0,1,0
95.780,195,250,0,1,0
95.900,194,249,0,1,0
